MEDIA_ID,MEDIA_NAME,CNT,TIME,FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,TTL0,TTL1,TTLV,SACCADE_MAG,SACCADE_DIR,
0,NewMedia,465,3.11446,0.76985,0.13577,2.97401,0.12747,5,0,1,1,0,0.00000,0.00000,
0,NewMedia,466,3.12154,0.76832,0.13626,2.97401,0.12747,5,0,1,1,0,0.00000,0.00000,
0,NewMedia,467,3.12804,0.76925,0.14441,3.10759,0.02047,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,468,3.13454,0.76877,0.14609,3.10759,0.02695,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,469,3.14140,0.76845,0.14721,3.10759,0.03382,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,470,3.15036,0.77057,0.14706,3.10759,0.04278,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,471,3.15500,0.76999,0.14628,3.10759,0.04742,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,472,3.16159,0.76954,0.14567,3.10759,0.05400,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,473,3.16823,0.77071,0.14450,3.10759,0.06065,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,474,3.17473,0.77005,0.14356,3.10759,0.06715,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,475,3.18164,0.76950,0.14277,3.10759,0.07406,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,476,3.18837,0.76959,0.14326,3.10759,0.08079,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,477,3.19514,0.76891,0.14228,3.10759,0.08755,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,478,3.20184,0.76833,0.14144,3.10759,0.09427,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,479,3.20860,0.76968,0.14200,3.10759,0.10101,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,480,3.21484,0.76964,0.14245,3.10759,0.10727,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,481,3.22160,0.76961,0.14286,3.10759,0.11402,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,482,3.22850,0.77014,0.14318,3.10759,0.12092,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,483,3.23571,0.77001,0.14350,3.10759,0.12813,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,484,3.24192,0.76990,0.14380,3.10759,0.13434,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,485,3.25027,0.76977,0.14369,3.10759,0.14269,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,486,3.25552,0.77013,0.14360,3.10759,0.14795,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,487,3.26186,0.77061,0.14301,3.10759,0.15427,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,488,3.26826,0.77112,0.14197,3.10759,0.16068,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,489,3.27575,0.77181,0.14053,3.10759,0.16817,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,490,3.28174,0.77248,0.13904,3.10759,0.17416,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,491,3.28895,0.77331,0.13801,3.10759,0.18137,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,492,3.29559,0.77347,0.13771,3.10759,0.18801,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,493,3.30201,0.77347,0.13797,3.10759,0.19442,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,494,3.30875,0.77339,0.13839,3.10759,0.20116,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,495,3.31557,0.77352,0.13892,3.10759,0.20799,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,496,3.32342,0.77377,0.13905,3.10759,0.21584,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,497,3.32879,0.77426,0.13864,3.10759,0.22121,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,498,3.33598,0.77465,0.13785,3.10759,0.22839,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,499,3.34254,0.77505,0.13699,3.10759,0.23495,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,500,3.34913,0.77528,0.13642,3.10759,0.24155,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,501,3.35615,0.77549,0.13640,3.10759,0.24857,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,502,3.36304,0.77566,0.13651,3.10759,0.25546,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,503,3.36985,0.77612,0.13632,3.10759,0.26227,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,504,3.37588,0.77623,0.13574,3.10759,0.26830,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,505,3.38240,0.77636,0.13508,3.10759,0.27481,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,506,3.38913,0.77639,0.13457,3.10759,0.28154,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,507,3.39640,0.77646,0.13457,3.10759,0.28882,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,508,3.40272,0.77643,0.13494,3.10759,0.29514,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,509,3.40903,0.77653,0.13526,3.10759,0.30145,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,510,3.41597,0.77651,0.13547,3.10759,0.30839,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,511,3.42276,0.77656,0.13541,3.10759,0.31517,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,512,3.42953,0.77701,0.13511,3.10759,0.32195,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,513,3.43763,0.77758,0.13443,3.10759,0.33005,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,514,3.44276,0.77817,0.13366,3.10759,0.33518,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,515,3.44952,0.77814,0.13240,3.10759,0.34194,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,516,3.45637,0.77817,0.13165,3.10759,0.34879,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,517,3.46273,0.77811,0.13125,3.10759,0.35514,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,518,3.46928,0.77784,0.13104,3.10759,0.36171,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,519,3.47625,0.77802,0.13096,3.10759,0.36867,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,520,3.48286,0.77820,0.13088,3.10759,0.37528,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,521,3.48985,0.77806,0.13095,3.10759,0.38226,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,522,3.49630,0.77831,0.13099,3.10759,0.38872,6,1,1,1,0,0.00000,0.00000,
0,NewMedia,523,3.50322,0.77863,0.13077,3.10759,0.39563,6,1,1,1,0,30.05942,250.83359,
